ano,codigo_municipio,SG_PARTIDO,lista_id,municipio_partido,votos_legenda_validos,votos_nominais_convertidos_legenda,total_votos_legenda_validos,votos_nominais_validos_partido,votos_validos_partido,partido_normalizado,fracao_votos_partido
2016,88773,PEN,COLIGACAO:210000001168,SÃO LEOPOLDO,31,0,31,1273,1304,PEN,0.011709559813940123
2016,88773,PHS,COLIGACAO:210000001131,SÃO LEOPOLDO,33,0,33,1433,1466,PHS,0.013164275066898943
2016,88773,PMDB,COLIGACAO:210000002167,SÃO LEOPOLDO,380,0,380,13929,14309,PMDB,0.12849086762091197
2016,88773,PMN,COLIGACAO:210000001184,SÃO LEOPOLDO,14,0,14,112,126,PMN,0.0011314451967457482
2016,88773,PP,COLIGACAO:210000001210,SÃO LEOPOLDO,992,0,992,13157,14149,PP,0.12705411181552057
2016,88773,PPS,COLIGACAO:210000001527,SÃO LEOPOLDO,34,0,34,0,34,PPS,0.00030531060864567806
2016,88773,PR,COLIGACAO:210000001368,SÃO LEOPOLDO,57,0,57,1050,1107,PR,0.00994055422855193
2016,88773,PRB,COLIGACAO:210000001210,SÃO LEOPOLDO,60,0,60,2258,2318,PRB,0.020814999730608286
2016,88773,PROS,COLIGACAO:210000001184,SÃO LEOPOLDO,11,0,11,7,18,PROS,0.00016163502810653544
2016,88773,PSB,COLIGACAO:210000001527,SÃO LEOPOLDO,230,0,230,14683,14913,PSB,0.13391462078626462
2016,88773,PSC,COLIGACAO:210000001184,SÃO LEOPOLDO,78,0,78,3700,3778,PSC,0.03392539645480505
2016,88773,PSD,COLIGACAO:210000001368,SÃO LEOPOLDO,368,0,368,7509,7877,PSD,0.07073328424417664
2016,88773,PSDB,COLIGACAO:210000001527,SÃO LEOPOLDO,1117,0,1117,5395,6512,PSDB,0.05847596127943105
2016,88773,PSDC,COLIGACAO:210000001168,SÃO LEOPOLDO,14,0,14,806,820,PSDC,0.0073633735026310595
2016,88773,PSL,COLIGACAO:210000001527,SÃO LEOPOLDO,46,0,46,1688,1734,PSL,0.015570841040929581
2016,88773,PSOL,PARTIDO:PSOL,SÃO LEOPOLDO,173,0,173,414,587,PSOL,0.005271097861029795
2016,88773,PT,COLIGACAO:210000002192,SÃO LEOPOLDO,2641,0,2641,11682,14323,PT,0.12861658375388374
2016,88773,PT do B,COLIGACAO:210000002192,SÃO LEOPOLDO,7,0,7,0,7,PT DO B,6.28580664858749e-05
2016,88773,PTB,COLIGACAO:210000002167,SÃO LEOPOLDO,105,0,105,2054,2159,PTB,0.019387223649000557
2016,88773,PTC,COLIGACAO:210000001168,SÃO LEOPOLDO,9,0,9,157,166,PTC,0.0014906341480936047
2016,88773,PTN,COLIGACAO:210000001184,SÃO LEOPOLDO,51,0,51,3187,3238,PTN,0.029076345611608986
2016,88773,PV,COLIGACAO:210000001168,SÃO LEOPOLDO,39,0,39,1325,1364,PV,0.012248343240961908
2016,88773,REDE,COLIGACAO:210000002192,SÃO LEOPOLDO,16,0,16,626,642,REDE,0.005764982669133097
2016,88781,PDT,PARTIDO:PDT,VESPASIANO CORRÊA,5,0,5,14,19,PDT,0.009026128266033254
2016,88781,PMDB,PARTIDO:PMDB,VESPASIANO CORRÊA,49,0,49,928,977,PMDB,0.4641330166270784
2016,88781,PP,PARTIDO:PP,VESPASIANO CORRÊA,44,0,44,1065,1109,PP,0.5268408551068884
2016,88790,DEM,COLIGACAO:210000002231,SÃO LOURENÇO DO SUL,8,0,8,670,678,DEM,0.02398641477393335
2016,88790,PDT,COLIGACAO:210000000551,SÃO LOURENÇO DO SUL,636,0,636,4522,5158,PDT,0.18248071888487935
2016,88790,PMDB,COLIGACAO:210000002238,SÃO LOURENÇO DO SUL,42,0,42,788,830,PMDB,0.0293639000919833
2016,88790,PP,COLIGACAO:210000002238,SÃO LOURENÇO DO SUL,110,0,110,2940,3050,PP,0.10790348828981816
2016,88790,PR,COLIGACAO:210000000551,SÃO LOURENÇO DO SUL,8,0,8,66,74,PR,0.0026179862732611616
2016,88790,PSB,PARTIDO:PSB,SÃO LOURENÇO DO SUL,33,0,33,2712,2745,PSB,0.09711313946083634
2016,88790,PSDB,COLIGACAO:210000002231,SÃO LOURENÇO DO SUL,116,0,116,5760,5876,PSDB,0.20788226137408902
2016,88790,PT,COLIGACAO:210000002211,SÃO LOURENÇO DO SUL,628,0,628,8468,9096,PT,0.3218000424538315
2016,88790,PTB,COLIGACAO:210000002211,SÃO LOURENÇO DO SUL,27,0,27,732,759,PTB,0.02685204839736786
2016,88803,PDT,COLIGACAO:210000001697,MONTE ALEGRE DOS CAMPOS,9,0,9,224,233,PDT,0.07935967302452317
2016,88803,PMDB,PARTIDO:PMDB,MONTE ALEGRE DOS CAMPOS,51,0,51,1007,1058,PMDB,0.3603542234332425
2016,88803,PP,COLIGACAO:210000001697,MONTE ALEGRE DOS CAMPOS,52,0,52,1051,1103,PP,0.3756811989100817
2016,88803,PT,COLIGACAO:210000001697,MONTE ALEGRE DOS CAMPOS,1,0,1,41,42,PT,0.01430517711171662
2016,88803,PTB,COLIGACAO:210000001697,MONTE ALEGRE DOS CAMPOS,8,0,8,492,500,PTB,0.17029972752043596
2016,88811,PDT,COLIGACAO:210000000512,SÃO LUIZ GONZAGA,290,0,290,5105,5395,PDT,0.2696690992702189
2016,88811,PMDB,COLIGACAO:210000000573,SÃO LUIZ GONZAGA,101,0,101,3916,4017,PMDB,0.20078976307107868
2016,88811,PP,COLIGACAO:210000002308,SÃO LUIZ GONZAGA,381,0,381,3247,3628,PP,0.18134559632110367
2016,88811,PRB,COLIGACAO:210000000512,SÃO LUIZ GONZAGA,10,0,10,0,10,PRB,0.000499850044986504
2016,88811,PSB,COLIGACAO:210000000573,SÃO LUIZ GONZAGA,2,0,2,262,264,PSB,0.013196041187643706
2016,88811,PSDB,PARTIDO:PSDB,SÃO LUIZ GONZAGA,265,0,265,1994,2259,PSDB,0.11291612516245127
2016,88811,PT,PARTIDO:PT,SÃO LUIZ GONZAGA,170,0,170,3410,3580,PT,0.17894631610516845
2016,88811,SD,COLIGACAO:210000002308,SÃO LUIZ GONZAGA,23,0,23,830,853,SD,0.0426372088373488
2016,88820,PDT,COLIGACAO:210000001422,MARQUES DE SOUZA,20,0,20,573,593,PDT,0.19135204904808004
2016,88820,PMDB,PARTIDO:PMDB,MARQUES DE SOUZA,11,0,11,570,581,PMDB,0.18747983220393674
2016,88820,PP,COLIGACAO:210000000366,MARQUES DE SOUZA,44,0,44,831,875,PP,0.28234914488544693
2016,88820,PSB,COLIGACAO:210000000366,MARQUES DE SOUZA,6,0,6,340,346,PSB,0.11164891900613101
2016,88820,PT,COLIGACAO:210000001422,MARQUES DE SOUZA,6,0,6,163,169,PT,0.05453372055501775
2016,88820,PT do B,COLIGACAO:210000001422,MARQUES DE SOUZA,0,0,0,8,8,PT DO B,0.0025814778960955146
2016,88820,PTB,COLIGACAO:210000001422,MARQUES DE SOUZA,46,0,46,481,527,PTB,0.17005485640529203
2016,88838,DEM,COLIGACAO:210000001246,SÃO MARCOS,1,0,1,0,1,DEM,7.238508867173362e-05
2016,88838,PC do B,COLIGACAO:210000000468,SÃO MARCOS,5,0,5,65,70,PC DO B,0.005066956207021353
2016,88838,PDT,COLIGACAO:210000000768,SÃO MARCOS,33,0,33,1105,1138,PDT,0.08237423090843286
2016,88838,PMDB,COLIGACAO:210000000768,SÃO MARCOS,217,0,217,3634,3851,PMDB,0.2787549764748462
2016,88838,PP,COLIGACAO:210000001246,SÃO MARCOS,220,0,220,3965,4185,PP,0.30293159609120524
2016,88838,PPS,COLIGACAO:210000000850,SÃO MARCOS,5,0,5,284,289,PPS,0.02091929062613102
2016,88838,PRB,COLIGACAO:210000001374,SÃO MARCOS,8,0,8,0,8,PRB,0.0005790807093738689
2016,88838,PSB,COLIGACAO:210000000468,SÃO MARCOS,68,0,68,1442,1510,PSB,0.10930148389431778
2016,88838,PSD,COLIGACAO:210000001246,SÃO MARCOS,16,0,16,225,241,PSD,0.017444806369887805
2016,88838,PSDB,COLIGACAO:210000000768,SÃO MARCOS,11,0,11,34,45,PSDB,0.003257328990228013
2016,88838,PT,COLIGACAO:210000000468,SÃO MARCOS,10,0,10,63,73,PT,0.0052841114730365546
2016,88838,PTB,COLIGACAO:210000001374,SÃO MARCOS,24,0,24,1333,1357,PTB,0.09822656532754252
2016,88838,REDE,COLIGACAO:210000000850,SÃO MARCOS,52,0,52,995,1047,REDE,0.0757871878393051
2016,88846,DEM,COLIGACAO:210000000464,CHUÍ,53,0,53,737,790,DEM,0.25699414443721535
2016,88846,PDT,COLIGACAO:210000001446,CHUÍ,52,0,52,312,364,PDT,0.11841249186727391
2016,88846,PHS,COLIGACAO:210000001446,CHUÍ,2,0,2,78,80,PHS,0.026024723487312947
2016,88846,PMDB,COLIGACAO:210000001602,CHUÍ,7,0,7,94,101,PMDB,0.03285621340273259
2016,88846,PP,COLIGACAO:210000000999,CHUÍ,52,0,52,816,868,PP,0.2823682498373455
2016,88846,PPS,COLIGACAO:210000000464,CHUÍ,3,0,3,23,26,PPS,0.008458035133376708
2016,88846,PR,COLIGACAO:210000000464,CHUÍ,1,0,1,83,84,PR,0.027325959661678594
2016,88846,PSD,COLIGACAO:210000000464,CHUÍ,4,0,4,0,4,PSD,0.0013012361743656475
2016,88846,PSDB,COLIGACAO:210000000464,CHUÍ,5,0,5,151,156,PSDB,0.05074821080026025
2016,88846,PT,COLIGACAO:210000001602,CHUÍ,7,0,7,485,492,PT,0.16005204944697463
2016,88846,PTB,COLIGACAO:210000000999,CHUÍ,8,0,8,92,100,PTB,0.03253090435914118
2016,88846,PV,COLIGACAO:210000000464,CHUÍ,0,0,0,9,9,PV,0.0029277813923227064
2016,88854,PDT,COLIGACAO:210000000750,SÃO MARTINHO,18,0,18,368,386,PDT,0.08804744525547445
2016,88854,PMDB,COLIGACAO:210000000867,SÃO MARTINHO,24,0,24,881,905,PMDB,0.20643248175182483
2016,88854,PP,COLIGACAO:210000000750,SÃO MARTINHO,80,0,80,1310,1390,PP,0.3170620437956204
2016,88854,PSB,COLIGACAO:210000000867,SÃO MARTINHO,51,0,51,374,425,PSB,0.09694343065693431
2016,88854,PT,COLIGACAO:210000000750,SÃO MARTINHO,6,0,6,230,236,PT,0.053832116788321165
2016,88854,PTB,COLIGACAO:210000000750,SÃO MARTINHO,23,0,23,1019,1042,PTB,0.23768248175182483
2016,88862,PDT,COLIGACAO:210000002627,ARARICÁ,6,0,6,173,179,PDT,0.04155060352831941
2016,88862,PMDB,COLIGACAO:210000002555,ARARICÁ,83,0,83,1159,1242,PMDB,0.2883008356545961
2016,88862,PP,COLIGACAO:210000002635,ARARICÁ,87,0,87,1211,1298,PP,0.30129990714948934
2016,88862,PROS,COLIGACAO:210000002635,ARARICÁ,6,0,6,396,402,PROS,0.09331476323119778
2016,88862,PSD,COLIGACAO:210000002555,ARARICÁ,2,0,2,96,98,PSD,0.02274837511606314
2016,88862,PSDB,PARTIDO:PSDB,ARARICÁ,14,0,14,868,882,PSDB,0.20473537604456823
2016,88862,REDE,COLIGACAO:210000002627,ARARICÁ,0,0,0,207,207,REDE,0.04805013927576602
2016,88870,PDT,COLIGACAO:210000000208,SÃO NICOLAU,25,0,25,324,349,PDT,0.08937259923175415
2016,88870,PMDB,COLIGACAO:210000001396,SÃO NICOLAU,132,0,132,1337,1469,PMDB,0.37618437900128043
2016,88870,PP,COLIGACAO:210000000208,SÃO NICOLAU,103,0,103,881,984,PP,0.25198463508322666
2016,88870,PSDB,COLIGACAO:210000001396,SÃO NICOLAU,5,0,5,156,161,PSDB,0.0412291933418694
2016,88870,PT,COLIGACAO:210000000208,SÃO NICOLAU,17,0,17,554,571,PT,0.14622279129321383
2016,88870,PTB,COLIGACAO:210000000208,SÃO NICOLAU,12,0,12,359,371,PTB,0.09500640204865557
2016,88889,PMDB,COLIGACAO:210000000977,PASSA SETE,28,0,28,997,1025,PMDB,0.27289669861554844
2016,88889,PP,COLIGACAO:210000000977,PASSA SETE,77,0,77,907,984,PP,0.26198083067092653
2016,88889,PSB,COLIGACAO:210000000977,PASSA SETE,0,0,0,9,9,PSB,0.0023961661341853034
2016,88889,PTB,PARTIDO:PTB,PASSA SETE,60,0,60,1678,1738,PTB,0.4627263045793397
2016,88897,PDT,COLIGACAO:210000000391,SÃO PAULO DAS MISSÕES,7,0,7,0,7,PDT,0.0014934926392148496
2016,88897,PMDB,COLIGACAO:210000000391,SÃO PAULO DAS MISSÕES,69,0,69,1244,1313,PMDB,0.2801365478984425
2016,88897,PP,COLIGACAO:210000000538,SÃO PAULO DAS MISSÕES,64,0,64,1458,1522,PP,0.3247279709835716
2016,88897,PSB,COLIGACAO:210000000391,SÃO PAULO DAS MISSÕES,5,0,5,657,662,PSB,0.1412417324514615
2016,88897,PSDB,COLIGACAO:210000000538,SÃO PAULO DAS MISSÕES,2,0,2,20,22,PSDB,0.004693834008960956
2016,88897,PT,COLIGACAO:210000000391,SÃO PAULO DAS MISSÕES,9,0,9,626,635,PT,0.1354811179859185
2016,88897,PTB,COLIGACAO:210000000538,SÃO PAULO DAS MISSÕES,14,0,14,512,526,PTB,0.11222530403243013
2016,88900,PMDB,COLIGACAO:210000000216,TOROPI,62,0,62,1266,1328,PMDB,0.5648660144619311
2016,88900,PP,COLIGACAO:210000001338,TOROPI,47,0,47,436,483,PP,0.20544449170565718
2016,88900,PSB,COLIGACAO:210000001338,TOROPI,4,0,4,126,130,PSB,0.05529561888558061
2016,88900,PSDB,COLIGACAO:210000000216,TOROPI,5,0,5,96,101,PSDB,0.042960442364951085
2016,88900,PT,COLIGACAO:210000001338,TOROPI,4,0,4,186,190,PT,0.08081667375584857
2016,88900,PTB,COLIGACAO:210000001338,TOROPI,1,0,1,118,119,PTB,0.05061675882603148
2016,88919,DEM,COLIGACAO:210000002530,SÃO PEDRO DO SUL,23,0,23,1362,1385,DEM,0.13909812192427437
2016,88919,PDT,COLIGACAO:210000001081,SÃO PEDRO DO SUL,23,0,23,99,122,PDT,0.01225268655217435
2016,88919,PMDB,PARTIDO:PMDB,SÃO PEDRO DO SUL,62,0,62,2035,2097,PMDB,0.21060560409761978
2016,88919,PP,COLIGACAO:210000002530,SÃO PEDRO DO SUL,199,0,199,525,724,PP,0.07271266445716582
2016,88919,PPL,COLIGACAO:210000002530,SÃO PEDRO DO SUL,2,0,2,18,20,PPL,0.002008637139700713
2016,88919,PSD,PARTIDO:PSD,SÃO PEDRO DO SUL,16,0,16,970,986,PSD,0.09902581098724515
2016,88919,PSDB,COLIGACAO:210000001081,SÃO PEDRO DO SUL,16,0,16,0,16,PSDB,0.0016069097117605705
2016,88919,PT,COLIGACAO:210000001081,SÃO PEDRO DO SUL,187,0,187,2792,2979,PT,0.2991865019584212
2016,88919,PTB,COLIGACAO:210000002530,SÃO PEDRO DO SUL,41,0,41,1424,1465,PTB,0.14713267048307724
2016,88919,REDE,COLIGACAO:210000001081,SÃO PEDRO DO SUL,4,0,4,159,163,REDE,0.01637039268856081
2016,88927,PDT,COLIGACAO:210000000098,BALNEÁRIO PINHAL,21,0,21,640,661,PDT,0.10105488457422412
2016,88927,PMDB,COLIGACAO:210000000100,BALNEÁRIO PINHAL,119,0,119,1705,1824,PMDB,0.2788564439688121
2016,88927,PP,COLIGACAO:210000000100,BALNEÁRIO PINHAL,24,0,24,601,625,PP,0.09555113896957652
2016,88927,PSB,COLIGACAO:210000000096,BALNEÁRIO PINHAL,10,0,10,900,910,PSB,0.1391224583397034
2016,88927,PSD,COLIGACAO:210000000093,BALNEÁRIO PINHAL,0,0,0,39,39,PSD,0.005962391071701574
2016,88927,PSDB,COLIGACAO:210000000096,BALNEÁRIO PINHAL,3,0,3,4,7,PSDB,0.001070172756459257
2016,88927,PT,COLIGACAO:210000000098,BALNEÁRIO PINHAL,6,0,6,299,305,PT,0.04662895581715334
2016,88927,PTB,COLIGACAO:210000000093,BALNEÁRIO PINHAL,179,0,179,1862,2041,PTB,0.31203179941904907
2016,88927,PV,PARTIDO:PV,BALNEÁRIO PINHAL,0,0,0,129,129,PV,0.019721755083320594
2016,88935,DEM,COLIGACAO:210000000926,SÃO SEBASTIÃO DO CAÍ,9,0,9,197,206,DEM,0.013750750951204859
2016,88935,PDT,PARTIDO:PDT,SÃO SEBASTIÃO DO CAÍ,86,0,86,374,460,PDT,0.03070556037647687
2016,88935,PMDB,COLIGACAO:210000000641,SÃO SEBASTIÃO DO CAÍ,490,0,490,6167,6657,PMDB,0.4443628596221881
2016,88935,PMN,PARTIDO:PMN,SÃO SEBASTIÃO DO CAÍ,4,0,4,18,22,PMN,0.0014685268006141112
2016,88935,PP,COLIGACAO:210000001622,SÃO SEBASTIÃO DO CAÍ,43,0,43,1098,1141,PP,0.07616313997730459
2016,88935,PSB,COLIGACAO:210000000926,SÃO SEBASTIÃO DO CAÍ,38,0,38,2122,2160,PSB,0.14418263133302184
2016,88935,PSD,COLIGACAO:210000000641,SÃO SEBASTIÃO DO CAÍ,9,0,9,550,559,PSD,0.03731393097924037
2016,88935,PSDB,COLIGACAO:210000001622,SÃO SEBASTIÃO DO CAÍ,250,0,250,2948,3198,PSDB,0.213470395834724
2016,88935,PT,COLIGACAO:210000001622,SÃO SEBASTIÃO DO CAÍ,26,0,26,291,317,PT,0.021160136172485147
2016,88935,PTB,COLIGACAO:210000000926,SÃO SEBASTIÃO DO CAÍ,15,0,15,246,261,PTB,0.017422067952740136
2016,88943,PDT,COLIGACAO:210000001373,MAMPITUBA,19,0,19,124,143,PDT,0.05621069182389937
2016,88943,PMDB,COLIGACAO:210000001642,MAMPITUBA,12,0,12,819,831,PMDB,0.3266509433962264
2016,88943,PP,COLIGACAO:210000001373,MAMPITUBA,14,0,14,299,313,PP,0.12303459119496855
2016,88943,PSDB,COLIGACAO:210000001373,MAMPITUBA,10,0,10,541,551,PSDB,0.2165880503144654
2016,88943,PT,COLIGACAO:210000001642,MAMPITUBA,19,0,19,457,476,PT,0.1871069182389937
2016,88943,PTB,COLIGACAO:210000001642,MAMPITUBA,6,0,6,224,230,PTB,0.09040880503144653
2016,88951,PDT,PARTIDO:PDT,SÃO SEPÉ,120,0,120,2875,2995,PDT,0.199626741318403
2016,88951,PMDB,PARTIDO:PMDB,SÃO SEPÉ,271,0,271,2767,3038,PMDB,0.20249283476638005
2016,88951,PP,COLIGACAO:210000000772,SÃO SEPÉ,364,0,364,4851,5215,PP,0.34759714723721924
2016,88951,PPS,COLIGACAO:210000001309,SÃO SEPÉ,14,0,14,513,527,PPS,0.03512630807171899
2016,88951,PRB,COLIGACAO:210000000772,SÃO SEPÉ,11,0,11,13,24,PRB,0.0015996800639872025
2016,88951,PSB,COLIGACAO:210000000772,SÃO SEPÉ,14,0,14,1020,1034,PSB,0.06891954942344865
2016,88951,PSDB,COLIGACAO:210000001309,SÃO SEPÉ,12,0,12,517,529,PSDB,0.03525961474371792
2016,88951,PT,PARTIDO:PT,SÃO SEPÉ,61,0,61,588,649,PT,0.04325801506365393
2016,88951,PTB,COLIGACAO:210000001309,SÃO SEPÉ,19,0,19,465,484,PTB,0.03226021462374192
2016,88951,SD,COLIGACAO:210000000772,SÃO SEPÉ,9,0,9,499,508,SD,0.03385989468772912
2016,88978,PDT,COLIGACAO:210000002494,SÃO VALENTIM,9,0,9,100,109,PDT,0.0394356005788712
2016,88978,PMDB,COLIGACAO:210000002689,SÃO VALENTIM,50,0,50,692,742,PMDB,0.26845151953690305
2016,88978,PP,COLIGACAO:210000002494,SÃO VALENTIM,30,0,30,422,452,PP,0.16353111432706222
2016,88978,PPS,COLIGACAO:210000002689,SÃO VALENTIM,12,0,12,491,503,PPS,0.18198263386396527
2016,88978,PSB,COLIGACAO:210000002689,SÃO VALENTIM,9,0,9,354,363,PSB,0.1313314037626628
2016,88978,PSDB,COLIGACAO:210000002494,SÃO VALENTIM,5,0,5,120,125,PSDB,0.04522431259044862
2016,88978,PT,COLIGACAO:210000002494,SÃO VALENTIM,12,0,12,328,340,PT,0.12301013024602026
2016,88978,PT do B,COLIGACAO:210000002494,SÃO VALENTIM,0,0,0,0,0,PT DO B,0.0
2016,88978,PTB,COLIGACAO:210000002689,SÃO VALENTIM,2,0,2,128,130,PTB,0.04703328509406657
2016,88986,DEM,COLIGACAO:210000002374,ACEGUÁ,2,0,2,110,112,DEM,0.03490183857899657
2016,88986,PDT,COLIGACAO:210000002489,ACEGUÁ,9,0,9,289,298,PDT,0.09286382050483016
2016,88986,PMDB,PARTIDO:PMDB,ACEGUÁ,48,0,48,1177,1225,PMDB,0.381738859457775
2016,88986,PP,COLIGACAO:210000002374,ACEGUÁ,27,0,27,399,426,PP,0.1327516360236834
2016,88986,PSB,COLIGACAO:210000002489,ACEGUÁ,0,0,0,0,0,PSB,0.0
2016,88986,PSDB,COLIGACAO:210000002489,ACEGUÁ,74,0,74,926,1000,PSDB,0.3116235587410408
2016,88986,PT,PARTIDO:PT,ACEGUÁ,20,0,20,128,148,PT,0.046120286693674045
2016,88994,DEM,COLIGACAO:210000000537,SAPIRANGA,309,0,309,4066,4375,DEM,0.08967369025170124
2016,88994,PC do B,COLIGACAO:210000000928,SAPIRANGA,3,0,3,313,316,PC DO B,0.006477002541608592
2016,88994,PDT,COLIGACAO:210000001225,SAPIRANGA,97,0,97,3664,3761,PDT,0.07708862835123391
2016,88994,PEN,COLIGACAO:210000001225,SAPIRANGA,11,0,11,662,673,PEN,0.013794375666147413
2016,88994,PHS,COLIGACAO:210000000928,SAPIRANGA,23,0,23,1152,1175,PHS,0.02408379109617119
2016,88994,PMDB,PARTIDO:PMDB,SAPIRANGA,102,0,102,3071,3173,PMDB,0.06503648438140526
2016,88994,PMN,COLIGACAO:210000000928,SAPIRANGA,13,0,13,307,320,PMN,0.006558989915553005
2016,88994,PP,COLIGACAO:210000000539,SAPIRANGA,821,0,821,13091,13912,PP,0.28515208657866686
2016,88994,PPS,COLIGACAO:210000000537,SAPIRANGA,9,0,9,57,66,PPS,0.0013527916700828073
2016,88994,PR,COLIGACAO:210000000537,SAPIRANGA,22,0,22,82,104,PR,0.0021316717225547265
2016,88994,PRB,COLIGACAO:210000000539,SAPIRANGA,36,0,36,523,559,PRB,0.011457735508731656
2016,88994,PROS,COLIGACAO:210000000541,SAPIRANGA,2,0,2,62,64,PROS,0.001311797983110601
2016,88994,PSB,COLIGACAO:210000000541,SAPIRANGA,5,0,5,371,376,PSB,0.0077068131507747805
2016,88994,PSC,COLIGACAO:210000000928,SAPIRANGA,18,0,18,630,648,PSC,0.013281954578994835
2016,88994,PSD,COLIGACAO:210000000537,SAPIRANGA,19,0,19,1222,1241,PSD,0.025436582766253997
2016,88994,PSDB,COLIGACAO:210000000537,SAPIRANGA,34,0,34,1633,1667,PSDB,0.03416823809133394
2016,88994,PSL,COLIGACAO:210000000541,SAPIRANGA,23,0,23,1663,1686,PSL,0.03455767811756989
2016,88994,PT,COLIGACAO:210000000930,SAPIRANGA,996,0,996,8665,9661,PT,0.19802000491924243
2016,88994,PTB,COLIGACAO:210000000541,SAPIRANGA,64,0,64,4363,4427,PTB,0.0907395261129786
2016,88994,PV,COLIGACAO:210000000930,SAPIRANGA,3,0,3,110,113,PV,0.002316143313929655
2016,88994,REDE,COLIGACAO:210000000928,SAPIRANGA,4,0,4,135,139,REDE,0.0028490612445683365
2016,88994,SD,COLIGACAO:210000000539,SAPIRANGA,12,0,12,320,332,SD,0.006804952037386243
2016,89001,PDT,COLIGACAO:210000000809,ALMIRANTE TAMANDARÉ DO SUL,44,0,44,384,428,PDT,0.2433200682205799
2016,89001,PMDB,COLIGACAO:210000000809,ALMIRANTE TAMANDARÉ DO SUL,6,0,6,209,215,PMDB,0.12222853894258101
