ano,codigo_municipio,municipio,candidatos,eleitos,despesa_total_2024,despesa_digital_2024,despesa_nao_digital_2024,fracao_digital_agregada,taxa_adocao_digital,taxa_adocao_eleitos,taxa_adocao_nao_eleitos,diferenca_adocao_eleitos,fracao_digital_media_eleitos,fracao_digital_media_nao_eleitos,diferenca_fracao_digital_eleitos,auc_receita,auc_despesa_total,auc_despesa_nao_digital,auc_despesa_digital,delta_auc_digital,fracao_digital_agregada_residuo_tamanho,fracao_digital_agregada_percentil_ajustado,taxa_adocao_digital_residuo_tamanho,taxa_adocao_digital_percentil_ajustado,delta_auc_digital_residuo_tamanho,delta_auc_digital_percentil_ajustado
2020,87297,LAJEADO,117,15,615048.4658323831,73683.38335419225,541365.082478191,0.11980093837722523,0.3418803418803419,0.6,0.30392156862745096,0.296078431372549,0.11764887811759424,0.06659870382333762,0.05105017429425662,0.8555555555555555,0.8169934640522876,0.8215686274509804,0.7003267973856209,-0.004575163398692794,0.0912151553770083,0.9818913480885312,0.2629040354750776,0.9798792756539235,-0.00584878775101817,0.08450704225352113
2020,87300,NOVO TIRADENTES,24,9,29769.824983634055,0.0,29769.824983634055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5111111111111111,0.42962962962962964,0.42962962962962964,0.5,0.0,-0.01050893997955144,0.47283702213279677,-0.027201887986746946,0.5835010060362174,-0.0004495119054032347,0.7002012072434608
2020,87319,LAVRAS DO SUL,52,9,83425.5741067685,1449.156988076762,81976.41711869175,0.017370656463473935,0.07692307692307693,0.2222222222222222,0.046511627906976744,0.17571059431524547,0.011379285351888091,0.006421097306417156,0.004958188045470935,0.640826873385013,0.6459948320413438,0.6434108527131783,0.5826873385012921,0.0025839793281654533,0.003391202643211102,0.806841046277666,0.03704906827583222,0.869215291750503,0.001700428340388044,0.8832997987927566
2020,87327,PARECI NOVO,32,9,33958.147457209474,0.0,33958.147457209474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5893719806763285,0.4830917874396135,0.4830917874396135,0.5,0.0,-0.010635857533012279,0.4134808853118712,-0.0291723930892955,0.2987927565392354,-0.0006175319411754038,0.5
2020,87335,LIBERATO SALZANO,34,9,67593.11996717616,0.0,67593.11996717616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6222222222222222,0.5599999999999999,0.5599999999999999,0.5,0.0,-0.010836653649971825,0.35110663983903423,-0.02999814391849175,0.25251509054325955,-0.000651989891660188,0.4597585513078471
2020,87343,PASSO DO SOBRADO,46,9,36548.96843495547,0.0,36548.96843495547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6816816816816816,0.7177177177177178,0.7177177177177178,0.5,0.0,-0.012758377830073346,0.1358148893360161,-0.036284385757493084,0.10764587525150905,-0.0008185644205344637,0.3118712273641851
2020,87351,MACHADINHO,40,9,131971.78977346953,0.0,131971.78977346953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4551971326164875,0.4551971326164875,0.4551971326164875,0.5,0.0,-0.011678268789046486,0.2062374245472837,-0.03292661153758783,0.15995975855130784,-0.0007426504416486276,0.36016096579476864
2020,87360,PICADA CAFÉ,38,9,48244.94628000117,0.0,48244.94628000117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36973180076628354,0.41954022988505746,0.41954022988505746,0.5,0.0,-0.01136472187877174,0.24346076458752516,-0.03188943940026455,0.1851106639839034,-0.000714309870245348,0.3873239436619718
2020,87378,MARAU,54,9,208499.01432774562,4810.683644347679,203688.33068339797,0.023072932310296806,0.1111111111111111,0.2222222222222222,0.08888888888888889,0.1333333333333333,0.016758411033697906,0.012193471495931344,0.004564939537766563,0.9259259259259259,0.9407407407407407,0.9407407407407407,0.5703703703703704,0.0,0.008665872150515374,0.8390342052313883,0.07001037421502829,0.9295774647887324,-0.0009032480561126394,0.2676056338028169
2020,87386,PINHAL GRANDE,35,9,39453.16961137304,0.0,39453.16961137304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5876068376068375,0.7628205128205128,0.7628205128205128,0.5,0.0,-0.010954318175226123,0.3148893360160966,-0.030444015675627784,0.2323943661971831,-0.0006683446172707296,0.4386317907444668
2020,87394,MARCELINO RAMOS,30,9,64944.92789938434,2908.665097496929,62036.26280188742,0.04478663987437427,0.06666666666666667,0.2222222222222222,0.0,0.2222222222222222,0.09919784109057546,0.0,0.09919784109057546,0.7460317460317459,0.634920634920635,0.5502645502645502,0.6111111111111112,0.08465608465608476,0.03429749108822864,0.9215291750503019,0.03821525439080983,0.8742454728370221,0.08407560704957158,0.9979879275653923
2020,87408,PINHEIRINHO DO VALE,28,9,61650.25654809014,0.0,61650.25654809014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7719298245614035,0.8245614035087719,0.8245614035087719,0.5,0.0,-0.010408342608032282,0.5885311871227364,-0.027859971985104256,0.41750503018108653,-0.0005404499011215458,0.5925553319919518
2020,87416,MARIANO MORO,18,9,14479.924869256287,0.0,14479.924869256287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4691358024691358,0.4691358024691358,0.4691358024691358,0.5,0.0,-0.011714254038564282,0.19617706237424548,-0.02837730096521554,0.3672032193158954,-0.00027461148919985035,0.829979879275654
2020,87424,PONTÃO,43,9,77894.55592813325,0.0,77894.55592813325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496732026143791,0.8137254901960784,0.8137254901960784,0.5,0.0,-0.012195836817368556,0.16398390342052313,-0.03456676041362364,0.13380281690140844,-0.0007821733887243889,0.3329979879275654
2020,87432,MATA,31,9,69187.87841584958,0.0,69187.87841584958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717171717171717,0.6464646464646465,0.6464646464646465,0.5,0.0,-0.010555068373266394,0.45875251509054327,-0.02879739683859034,0.32193158953722334,-0.0005993511421226163,0.5181086519114688
2020,87440,PONTE PRETA,29,9,19973.97660579391,0.0,19973.97660579391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35833333333333334,0.35833333333333334,0.35833333333333334,0.5,0.0,-0.010439655234074058,0.5442655935613682,-0.028137706238149776,0.3853118712273642,-0.0005608620480938485,0.5724346076458753
2020,87459,MAXIMILIANO DE ALMEIDA,33,9,59357.082064573784,0.0,59357.082064573784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5393518518518519,0.4976851851851851,0.4976851851851851,0.5,0.0,-0.010730131317678375,0.39235412474849096,-0.02957350214001767,0.2776659959758551,-0.00063506466234155,0.4778672032193159
2020,87467,PORTO MAUÁ,27,9,44976.0880375571,0.0,44976.0880375571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5802469135802468,0.6728395061728396,0.6728395061728396,0.5,0.0,-0.010397196387105285,0.6156941649899397,-0.02762239916021457,0.44668008048289737,-0.0005191805505696813,0.6207243460764588
2020,87475,MIRAGUAÍ,32,9,52400.196920884424,0.0,52400.196920884424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748792270531401,0.7584541062801933,0.7584541062801933,0.5,0.0,-0.010635857533012279,0.4134808853118712,-0.0291723930892955,0.2987927565392354,-0.0006175319411754038,0.5
2020,87483,PORTO VERA CRUZ,13,9,28636.54540225299,0.0,28636.54540225299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,0.5972222222222222,0.5972222222222222,0.5,0.0,-0.014610735916367251,0.09456740442655935,-0.03333535430499277,0.15492957746478872,-6.96890258655262e-05,0.8531187122736419
2020,87491,MONTENEGRO,103,10,426205.7263185991,31084.67617228013,395121.0501463191,0.07293350195169265,0.1262135922330097,0.3,0.10752688172043011,0.19247311827956987,0.04335799584879819,0.021102398470948164,0.022255597377850024,0.9118279569892473,0.8946236559139785,0.9021505376344086,0.6010752688172043,-0.007526881720430034,0.047400226395750256,0.9476861167002012,0.05516221972771708,0.9014084507042254,-0.008743909167783191,0.0482897384305835
2020,87505,PRESIDENTE LUCENA,27,9,18684.93852599796,4140.4485373621765,14544.48998863578,0.22159283701154353,0.14814814814814814,0.0,0.2222222222222222,-0.2222222222222222,0.0,0.22158456440954105,-0.22158456440954105,0.6111111111111112,0.6574074074074074,0.8209876543209876,0.3888888888888889,-0.1635802469135802,0.21119564062443824,0.993963782696177,0.12052574898793357,0.9517102615694165,-0.16409942746414988,0.002012072434607646
2020,87513,MOSTARDAS,56,9,103089.88397867279,0.0,103089.88397867279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8498817966903073,0.7742316784869976,0.7742316784869976,0.5,0.0,-0.014842218328607078,0.08651911468812877,-0.0423372170829714,0.06438631790744467,-0.0009220903200807031,0.25653923541247486
2020,87521,QUEVEDOS,32,9,44811.55696380367,0.0,44811.55696380367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5845410628019323,0.5942028985507246,0.5942028985507246,0.5,0.0,-0.010635857533012279,0.4134808853118712,-0.0291723930892955,0.2987927565392354,-0.0006175319411754038,0.5
2020,87530,MUÇUM,42,9,48021.32324227859,0.0,48021.32324227859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7643097643097643,0.7373737373737373,0.7373737373737373,0.5,0.0,-0.01201772530739597,0.17303822937625754,-0.03401023903459231,0.13883299798792756,-0.0007693704084445893,0.341046277665996
2020,87548,RIO DOS ÍNDIOS,27,9,40358.892728921026,0.0,40358.892728921026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5092592592592593,0.5154320987654322,0.5154320987654322,0.5,0.0,-0.010397196387105285,0.6156941649899397,-0.02762239916021457,0.44668008048289737,-0.0005191805505696813,0.6207243460764588
2020,87556,NÃO-ME-TOQUE,47,9,250819.7162681773,7961.099180819842,242858.61708735744,0.031740324481939086,0.19148936170212766,0.3333333333333333,0.15789473684210525,0.17543859649122806,0.036831165512094394,0.01423678196198857,0.022594383550105825,0.8304093567251462,0.8362573099415205,0.8187134502923977,0.587719298245614,0.01754385964912275,0.018786296368519875,0.8732394366197183,0.15461895648660492,0.96579476861167,0.016713785986678963,0.9557344064386318
2020,87564,SAGRADA FAMÍLIA,20,9,28341.499627260895,0.0,28341.499627260895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5656565656565655,0.41414141414141403,0.41414141414141403,0.5,0.0,-0.011121420857066511,0.2766599597585513,-0.027588924916157276,0.47585513078470826,-0.00033941047738787674,0.7997987927565392
2020,87572,NONOAI,50,9,80780.30623075622,0.0,80780.30623075622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7750677506775068,0.7831978319783197,0.7831978319783197,0.5,0.0,-0.01356090874906882,0.11066398390342053,-0.038659961470490764,0.08651911468812877,-0.0008629271890303627,0.28672032193158953
2020,87580,SALVADOR DAS MISSÕES,19,9,60452.088374787614,4444.5127268247115,56007.575647962905,0.0735212437868128,0.15789473684210525,0.0,0.3,-0.3,0.0,0.1257933118028347,-0.1257933118028347,0.5222222222222223,0.5111111111111111,0.6111111111111112,0.35,-0.10000000000000009,0.06213280151982765,0.9637826961770624,0.1299730724224996,0.959758551307847,-0.1003079668964795,0.006036217303822937
2020,87599,NOVA ARAÇÁ,26,9,39864.135006509605,0.0,39864.135006509605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4084967320261438,0.48039215686274506,0.48039215686274506,0.5,0.0,-0.01040847128567125,0.5663983903420523,-0.027429757974836134,0.5020120724346077,-0.000496986418068541,0.6539235412474849
2020,87602,SANTA CLARA DO SUL,27,9,20022.05756443403,0.0,20022.05756443403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.5,0.0,-0.010397196387105285,0.6156941649899397,-0.02762239916021457,0.44668008048289737,-0.0005191805505696813,0.6207243460764588
2020,87610,NOVA BASSANO,27,9,49974.553961975835,1553.3410243981375,48421.2129375777,0.031082639088285388,0.25925925925925924,0.4444444444444444,0.16666666666666666,0.2777777777777778,0.04989483463234053,0.012270408336860371,0.037624426295480164,0.5246913580246914,0.7160493827160495,0.7098765432098766,0.6697530864197531,0.006172839506172867,0.020685442701180105,0.8853118712273642,0.23163686009904466,0.9758551307847082,0.005653658955603186,0.9225352112676056
2020,87629,SANTA TEREZA,20,9,11818.004626782787,0.0,11818.004626782787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611111111111111,0.6313131313131313,0.6313131313131313,0.5,0.0,-0.011121420857066511,0.2766599597585513,-0.027588924916157276,0.47585513078470826,-0.00033941047738787674,0.7997987927565392
2020,87637,NOVA BRÉSCIA,27,9,37390.682805896155,0.0,37390.682805896155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5524691358024691,0.5432098765432098,0.5432098765432098,0.5,0.0,-0.010397196387105285,0.6156941649899397,-0.02762239916021457,0.44668008048289737,-0.0005191805505696813,0.6207243460764588
2020,87645,SANTO ANTÔNIO DO PALMA,23,9,80505.4839590888,4036.9373239281226,76468.54663516067,0.05014487368313455,0.34782608695652173,0.3333333333333333,0.35714285714285715,-0.023809523809523836,0.04002107238947452,0.051528223844824216,-0.011507151455349696,0.4523809523809524,0.3214285714285714,0.369047619047619,0.4761904761904761,-0.047619047619047616,0.039540410369308804,0.9336016096579477,0.3206459499361499,0.9818913480885312,-0.04804309818564029,0.008048289738430584
2020,87653,NOVA PALMA,28,9,80422.13155447102,0.0,80422.13155447102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7046783625730995,0.7105263157894737,0.7105263157894737,0.5,0.0,-0.010408342608032282,0.5885311871227364,-0.027859971985104256,0.41750503018108653,-0.0005404499011215458,0.5925553319919518
2020,87661,SANTO ANTÔNIO DO PLANALTO,33,9,44757.35590466927,621.0672806043265,44136.28862406494,0.013876317491300558,0.030303030303030304,0.0,0.041666666666666664,-0.041666666666666664,0.0,0.005957789064478172,-0.005957789064478172,0.8402777777777778,0.8125,0.8171296296296295,0.4791666666666667,-0.004629629629629539,0.003146186173622183,0.8048289738430584,0.0007295281630126348,0.7454728370221329,-0.005264694291971089,0.096579476861167
2020,87670,NOVA PETRÓPOLIS,81,9,123104.42404123116,2512.2171500445006,120592.20689118665,0.020407204449476874,0.04938271604938271,0.1111111111111111,0.041666666666666664,0.06944444444444445,0.01080672178094775,0.01541383723476699,-0.004607115453819241,0.7415123456790124,0.7353395061728395,0.7368827160493826,0.5324074074074074,-0.0015432098765431057,-0.00014138029512385242,0.7706237424547284,-0.00853798659498746,0.704225352112676,-0.0026486954966353773,0.16297786720321933
2020,87688,SANTO EXPEDITO DO SUL,26,9,52585.63725975154,0.0,52585.63725975154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6013071895424836,0.6535947712418301,0.6535947712418301,0.5,0.0,-0.01040847128567125,0.5663983903420523,-0.027429757974836134,0.5020120724346077,-0.000496986418068541,0.6539235412474849
2020,87696,NOVA PRATA,82,11,270968.35510773945,6762.788679598832,264205.5664281406,0.02495785412621295,0.04878048780487805,0.09090909090909091,0.04225352112676056,0.04865556978233035,0.013678451178451179,0.011930031741719268,0.0017484194367319104,0.8437900128040973,0.8297055057618438,0.8335467349551857,0.5236875800256082,-0.003841229193341955,0.004179061819374653,0.8128772635814889,-0.009753525654747547,0.6961770623742455,-0.004952562544172598,0.1006036217303823
2020,87700,SÃO JOÃO DO POLÊSINE,21,9,37099.71278493302,2561.902532492847,34537.81025244018,0.06905451121263909,0.047619047619047616,0.1111111111111111,0.0,0.1111111111111111,0.03466750709108099,0.0,0.03466750709108099,0.7916666666666667,0.8194444444444444,0.8194444444444444,0.5555555555555556,0.0,0.05814874299367526,0.9617706237424547,0.020255979567403177,0.8289738430583501,-0.00036913308989526105,0.7756539235412475
2020,87718,NOVO HAMBURGO,235,14,1257904.145224986,82718.3596187837,1175185.7856062022,0.06575887354595598,0.2170212765957447,0.5714285714285714,0.19457013574660634,0.3768584356819651,0.01933664700424399,0.05122740033120626,-0.03189075332696227,0.9709114414996768,0.9641241111829347,0.9689722042663219,0.675339366515837,-0.004848093083387184,0.015430817175804835,0.8631790744466801,0.0828411452533159,0.9436619718309859,-0.006399299700743523,0.07042253521126761
2020,87726,SÃO JOSÉ DOS AUSENTES,24,9,15841.097325914103,0.0,15841.097325914103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474074074074074,0.49629629629629624,0.49629629629629624,0.5,0.0,-0.01050893997955144,0.47283702213279677,-0.027201887986746946,0.5835010060362174,-0.0004495119054032347,0.7002012072434608
2020,87734,OSÓRIO,75,9,361103.1120244497,39676.43035984863,321426.681664601,0.10987562565553909,0.24,0.3333333333333333,0.22727272727272727,0.10606060606060605,0.08577835983553873,0.07323627324035491,0.012542086595183827,0.8400673400673401,0.8215488215488216,0.8451178451178452,0.5723905723905723,-0.023569023569023573,0.09071135221219011,0.9798792756539235,0.18578598460189677,0.9698189134808853,-0.024637461692258195,0.01006036217303823
2020,87742,SÃO JOSÉ DO INHACORÁ,36,9,33168.03342616566,0.0,33168.03342616566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.602880658436214,0.602880658436214,0.5,0.0,-0.011082131993741745,0.29577464788732394,-0.030909056780208666,0.21327967806841047,-0.0006841626373900068,0.4164989939637827
2020,87750,PAIM FILHO,27,9,51884.879283704664,0.0,51884.879283704664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537037037037037,0.5432098765432098,0.5432098765432098,0.5,0.0,-0.010397196387105285,0.6156941649899397,-0.02762239916021457,0.44668008048289737,-0.0005191805505696813,0.6207243460764588
2020,87769,SÃO JOSÉ DAS MISSÕES,22,9,49197.585855038145,0.0,49197.585855038145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5897435897435896,0.6196581196581197,0.6196581196581197,0.5,0.0,-0.010735222605472628,0.3702213279678068,-0.02723061422203277,0.5613682092555332,-0.00039729900296352124,0.7525150905432596
2020,87777,PALMEIRA DAS MISSÕES,69,13,308037.0404064457,5021.070185652395,303015.9702207932,0.01630021564623281,0.043478260869565216,0.15384615384615385,0.017857142857142856,0.135989010989011,0.021955849200595172,0.000754460749179524,0.02120138845141565,0.9024725274725275,0.885989010989011,0.8846153846153846,0.5679945054945054,0.0013736263736263687,-0.0014801354151225549,0.7545271629778671,-0.00699231272237822,0.7122736418511066,0.00034604101861497767,0.869215291750503
2020,87785,SÃO MARTINHO DA SERRA,38,9,35126.82787358499,0.0,35126.82787358499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7758620689655172,0.7088122605363985,0.7088122605363985,0.5,0.0,-0.01136472187877174,0.24346076458752516,-0.03188943940026455,0.1851106639839034,-0.000714309870245348,0.3873239436619718
2020,87793,PALMITINHO,57,9,79436.27781882341,0.0,79436.27781882341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7060185185185185,0.5891203703703703,0.5891203703703703,0.5,0.0,-0.015062217334203296,0.08048289738430583,-0.04295832127496469,0.056338028169014086,-0.0009312112051315074,0.24949698189134809
2020,87807,SÃO PEDRO DA SERRA,23,9,33218.042281155984,0.0,33218.042281155984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5,0.0,-0.010604463313825741,0.4396378269617706,-0.02718013702037181,0.6066398390342053,-0.00042405056659267174,0.7243460764587525
2020,87815,PANAMBI,146,13,178605.62283307465,4671.836290427575,173933.7865426471,0.026157274425754707,0.07534246575342465,0.07692307692307693,0.07518796992481203,0.0017351069982649014,0.009925878502284192,0.021084493343174523,-0.01115861484089033,0.8510699826489301,0.691150954308849,0.6928860613071139,0.5020242914979757,-0.001735106998264957,-0.008407711102906893,0.6720321931589537,-0.01899058740188138,0.6519114688128773,-0.0031027848656196896,0.1529175050301811
2020,87823,SÃO PEDRO DO BUTIÁ,20,9,43802.51671634683,0.0,43802.51671634683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5909090909090909,0.595959595959596,0.595959595959596,0.5,0.0,-0.011121420857066511,0.2766599597585513,-0.027588924916157276,0.47585513078470826,-0.00033941047738787674,0.7997987927565392
2020,87831,PARAÍ,20,9,25479.349881300892,7763.341007554081,17716.00887374681,0.30469148717375794,0.5,0.5555555555555556,0.45454545454545453,0.10101010101010105,0.2696251549194979,0.21845906212937727,0.05116609279012063,0.5808080808080808,0.6060606060606061,0.5555555555555556,0.5505050505050505,0.0505050505050505,0.2935700663166914,1.0,0.4724110750838427,0.9919517102615694,0.05016564002766262,0.9899396378269618
2020,87840,SÃO VALENTIM DO SUL,20,9,30797.17377696704,0.0,30797.17377696704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5252525252525253,0.5656565656565656,0.5656565656565656,0.5,0.0,-0.011121420857066511,0.2766599597585513,-0.027588924916157276,0.47585513078470826,-0.00033941047738787674,0.7997987927565392
2020,87858,PASSO FUNDO,333,21,1533413.8348608161,129124.41625322722,1404289.4186075889,0.08420715485780621,0.17417417417417416,0.47619047619047616,0.15384615384615385,0.3223443223443223,0.09848292634944433,0.04333117024729443,0.0551517561021499,0.8751526251526252,0.8971306471306472,0.8928571428571428,0.675976800976801,0.004273504273504369,0.019810879716824645,0.8812877263581489,0.004884333318036144,0.7706237424547284,0.0026042338762297963,0.8993963782696177
2020,87866,SÃO VALÉRIO DO SUL,27,9,34571.47727460961,0.0,34571.47727460961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6820987654320988,0.7253086419753086,0.7253086419753086,0.5,0.0,-0.010397196387105285,0.6156941649899397,-0.02762239916021457,0.44668008048289737,-0.0005191805505696813,0.6207243460764588
2020,87874,PEDRO OSÓRIO,57,9,59566.07120449714,1164.5011511331122,58401.57005336403,0.019549739097870774,0.017543859649122806,0.0,0.020833333333333332,-0.020833333333333332,0.0,0.00938579366271212,-0.00938579366271212,0.8310185185185185,0.8310185185185185,0.8495370370370371,0.4895833333333333,-0.0185185185185186,0.004487521763667478,0.8169014084507042,-0.025414461625841885,0.6287726358148893,-0.019449729723650108,0.026156941649899398
2020,87882,SENTINELA DO SUL,51,9,46922.15060572404,0.0,46922.15060572404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7883597883597884,0.7182539682539683,0.7182539682539683,0.5,0.0,-0.013768944805931205,0.10663983903420524,-0.039265197348879885,0.08249496981891348,-0.0008733597649432729,0.2806841046277666
2020,87890,PEJUÇARA,31,9,42259.8373469324,0.0,42259.8373469324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553030303030303,0.4797979797979798,0.4797979797979798,0.5,0.0,-0.010555068373266394,0.45875251509054327,-0.02879739683859034,0.32193158953722334,-0.0005993511421226163,0.5181086519114688
2020,87904,SÉRIO,25,9,13038.53122218708,0.0,13038.53122218708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6701388888888888,0.7222222222222222,0.7222222222222222,0.5,0.0,-0.01044473798081178,0.5251509054325956,-0.027287501125249754,0.5392354124748491,-0.00047379187007951196,0.6790744466800804
2020,87912,PELOTAS,425,21,2503316.1690456998,237531.76183831913,2265784.4072073805,0.09488684041411743,0.26588235294117646,0.47619047619047616,0.25495049504950495,0.2212399811409712,0.10856800012994619,0.061199094132855625,0.047368905997090566,0.9222065063649222,0.8916784535596417,0.8860796793965111,0.6481612446958982,0.005598774163130593,0.019373307418071292,0.8772635814889336,0.06903516583255526,0.9275653923541247,0.003855156592848433,0.9094567404426559
2020,87920,SERTÃO SANTANA,44,9,86551.69038588704,184.57343245459825,86367.11695343244,0.002132522561161838,0.022727272727272728,0.1111111111111111,0.0,0.1111111111111111,0.0041581405110446504,0.0,0.0041581405110446504,0.7523809523809524,0.8063492063492064,0.8063492063492064,0.5555555555555556,0.0,-0.010246396758749863,0.6378269617706237,-0.012404562979747652,0.682092555331992,-0.0007946292019973034,0.32494969818913483
2020,87939,PINHEIRO MACHADO,64,9,139827.0616774547,0.0,139827.0616774547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8818181818181818,0.8919191919191919,0.8919191919191919,0.5,0.0,-0.016635014392407915,0.05130784708249497,-0.04733605979950528,0.039235412474849095,-0.0009900972869893992,0.2323943661971831
2020,87947,SINIMBU,69,9,47188.39438557811,12.938901679256801,47175.455483898855,0.00027419669280400935,0.014492753623188406,0.0,0.016666666666666666,-0.016666666666666666,0.0,0.00018642803877703208,-0.00018642803877703208,0.7851851851851851,0.7222222222222222,0.7222222222222222,0.49166666666666664,0.0,-0.017506154368551356,0.04024144869215292,-0.03597781996875503,0.11066398390342053,-0.001027585355011391,0.22334004024144868
2020,87955,PIRATINI,56,9,98845.36785510434,0.0,98845.36785510434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8439716312056738,0.8439716312056738,0.8439716312056738,0.5,0.0,-0.014842218328607078,0.08651911468812877,-0.0423372170829714,0.06438631790744467,-0.0009220903200807031,0.25653923541247486
2020,87963,TIRADENTES DO SUL,40,9,43662.54367798063,0.0,43662.54367798063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53584229390681,0.5806451612903225,0.5806451612903225,0.5,0.0,-0.011678268789046486,0.2062374245472837,-0.03292661153758783,0.15995975855130784,-0.0007426504416486276,0.36016096579476864
2020,87971,PLANALTO,38,9,51248.324137790274,0.0,51248.324137790274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7586206896551723,0.7586206896551724,0.7586206896551724,0.5,0.0,-0.01136472187877174,0.24346076458752516,-0.03188943940026455,0.1851106639839034,-0.000714309870245348,0.3873239436619718
2020,87980,TRAVESSEIRO,23,9,9722.161332776768,0.0,9722.161332776768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5119047619047619,0.5119047619047619,0.5,0.0,-0.010604463313825741,0.4396378269617706,-0.02718013702037181,0.6066398390342053,-0.00042405056659267174,0.7243460764587525
2020,87998,PORTÃO,106,11,203248.1104315646,7945.391354181224,195302.71907738337,0.03909207980979733,0.05660377358490566,0.0,0.06315789473684211,-0.06315789473684211,0.0,0.011703321580605133,-0.011703321580605133,0.7822966507177034,0.7598086124401914,0.7645933014354067,0.46842105263157896,-0.004784688995215336,0.012895904922722898,0.8531187122736419,-0.016174713924749937,0.6639839034205232,-0.006014622425615252,0.08048289738430583
2020,88005,TRÊS FORQUILHAS,27,9,10803.012484553487,0.0,10803.012484553487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.7345679012345678,0.7345679012345678,0.5,0.0,-0.010397196387105285,0.6156941649899397,-0.02762239916021457,0.44668008048289737,-0.0005191805505696813,0.6207243460764588
2020,88013,PORTO ALEGRE,852,36,15833814.94975977,1803579.5769584896,14030235.372801282,0.11390682426700038,0.3274647887323944,0.8888888888888888,0.30269607843137253,0.5861928104575163,0.08900945067033714,0.08107224996171085,0.007937200708626288,0.9500442538126361,0.9379765795206972,0.9401382080610023,0.8555793845315904,-0.002161628540305105,0.0009489444409411518,0.7847082494969819,0.03855485839425704,0.8772635814889336,-0.004079544629537294,0.1267605633802817
2020,88021,TUPANCI DO SUL,19,9,15971.003898773843,0.0,15971.003898773843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4888888888888889,0.4888888888888888,0.4888888888888888,0.5,0.0,-0.011388442266985146,0.22635814889336017,-0.027921664419605637,0.4014084507042254,-0.00030796689647941475,0.817907444668008
