ano,receita_2024,probabilidade_media_municipal,probabilidade_mediana_municipal
2020,1704.5846044169962,0.23167197152829502,0.21504963521343828
2020,1783.4785980113013,0.23872843113402348,0.22287523745746368
2020,1866.0240749107645,0.2460279184578373,0.23103504639147837
2020,1952.3900382260208,0.25357250270945697,0.239536355975212
2020,2042.7533131085058,0.2613636532435688,0.24838570011485844
2020,2137.2989087812134,0.2694021937213175,0.257588730639693
2020,2236.2203973254373,0.2776882581060424,0.26715009041027643
2020,2339.7203099991134,0.2862212491319895,0.27707328286734595
2020,2448.0105518980567,0.29499979990113856,0.2873605396094616
2020,2561.3128358092135,0.30402173926830606,0.2980126878712994
2020,2679.85913614404,0.31328406166701517,0.30902902005408284
2020,2803.892163881554,0.3227829020073912,0.32040716772440697
2020,2933.6658634932824,0.33251351624180664,0.33214298273527987
2020,3069.4459328676835,0.3424702681440158,0.34423042832024203
2020,3211.510367298351,0.35264662278313824,0.3566614831535566
2020,3360.1500286499468,0.36303514709582774,0.3694260614424843
2020,3515.6692408669755,0.3736275178692781,0.3825119521077079
2020,3678.386413044842,0.38441453734605946,0.3959047800030054
2020,3848.634691338654,0.39538615655104037,0.4095879919154856
2020,4026.7626410447047,0.4065315063233509,0.4235428697670629
2020,4213.134960250894,0.41783893591508536,0.4377485730044916
2020,4408.133226517454,0.4292960588963016,0.4521822116228636
2020,4612.156678116473,0.4408898059858344,0.4668189506251659
2020,4825.62303142999,0.45260648431272343,0.48163214599382453
2020,5048.969336179922,0.46443184250657565,0.496593511460245
2020,5282.65287024109,0.4763511409198705,0.5116733145319682
2020,5527.152075869127,0.4883492262034517,0.526840599404946
2020,5782.967539260286,0.5004106093904327,0.5420634335845075
2020,6050.623015448586,0.5125195465949641,0.5573091742975305
2020,6330.666500638704,0.5246601214018922,0.5725447501340934
2020,6623.671354170098,0.5368163280116741,0.5877369528401992
2020,6930.237472409449,0.5489721542119069,0.6028527338197166
2020,7250.9925169748585,0.5611116632717291,0.617859499712346
2020,7586.593199806453,0.5732190738969353,0.632725401405773
2020,7937.726627714446,0.5852788374401537,0.6474196110159299
2020,8305.111709157462,0.5972757116297981,0.6619125817218727
2020,8689.500626131376,0.6091948301612613,0.6761762858550298
2020,9091.680374182186,0.6210217675814522,0.6901844272926213
2020,9512.47437369594,0.6327425989905439,0.7039126249620092
2020,9952.744155764656,0.6443439541801458,0.7173385650926178
2020,10413.391126079874,0.6558130659225005,0.7304421207189233
2020,10895.358410465238,0.667137812218476,0.7432054378060641
2020,11399.632785826545,0.6783067524011295,0.7556129882053602
2020,11927.24670047293,0.6893091570748229,0.767651590420795
2020,12479.280387945231,0.7001350319460488,0.7793103998549227
2020,13056.864078679575,0.7107751356704548,0.7905808707854477
2020,13661.180314034378,0.721220991900573,0.8014566927900099
2020,14293.466367418436,0.7314648957703627,0.8119337046810898
2020,14955.016777476985,0.741499915096055,0.8220097892359007
2020,15647.185998522225,0.7513198866084058,0.8316847521133518
2020,16371.39117363496,0.7609194075598784,0.8409601883514926
2020,17129.115036114843,0.7702938230722178,0.8498393397472852
2020,17921.908945219515,0.779439209606053,0.858326946251131
2020,18751.3960624081,0.7883523549452812,0.8664290942773205
2020,19619.274674592238,0.7970307350956611,0.8741530645545609
